release_gate_test.go	TestLocalGateDoesNotSelectDatabaseTestsBeforeItsIsolatedProfile
release_gate_capture_metadata_test.go	TestProducerGateCaptureSelectionAdmitsAdditionalEvidenceSources
release_gate_capture_metadata_test.go	TestProducerGateCaptureSelectionAdmitsAdditionalOrdinarySources
final_semantic_producer_test.go	TestProducerGateCaptureSelectionExcludesOfflineSemanticAnalysis
release_gate_capture_metadata_test.go	TestProducerGateCaptureSelectionRejectsSourceCensusDrift
release_gate_capture_metadata_test.go	TestProducerGateCaptureSelectionRequiresIndependentMetadata
release_gate_capture_metadata_test.go	TestProducerGateCaptureSelectionRequiresIndependentPopulation
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversAggregate
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversBothIdentityEntryPoints
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversItsOwnChecks
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversOperatorPathIdentity
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversSimulatorReaders
release_gate_custody_test.go	TestProducerGateCustodySelectionCoversSwarmWallet
release_gate_test.go	TestProducerGateDoesNotSelectDatabaseTestsBeforeItsIsolatedProfile
release_gate_test.go	TestProducerGatePinsCompleteAdversarialRegressions
release_gate_test.go	TestProducerGatePinsExactBlockRuntimeClientRegressions
release_gate_validator_stake_test.go	TestProducerGatePinsExactBlockRuntimeClientRegressionsNativeStakeCoverage
release_gate_test.go	TestProducerGatePinsRuntime455ArtifactAndEncodingRegressions
release_gate_test.go	TestProducerGatePinsSemanticIntegrityRegressions
release_gate_test.go	TestProducerGatePinsSyntheticEVMIdentityRegressions
release_gate_test.go	TestProducerGateSeparatesCaptureFromProductionAnalysis
release_gate_source_capacity_v2_test.go	TestProducerGateStateSelectionCoversActualSourceCapacityV2
release_gate_startup_owner_v2_test.go	TestProducerGateStateSelectionCoversActualStartupOwnersV2
release_gate_state_test.go	TestProducerGateStateSelectionCoversAllNamespaceEntryPoints
release_gate_artifact_bound_test.go	TestProducerGateStateSelectionCoversArtifactBoundRegressions
release_gate_state_test.go	TestProducerGateStateSelectionCoversAttemptReplicaStorage
release_gate_state_test.go	TestProducerGateStateSelectionCoversAttemptStreamHead
release_gate_state_test.go	TestProducerGateStateSelectionCoversAttemptStreamMeasurement
release_gate_state_test.go	TestProducerGateStateSelectionCoversAttemptStreamPublication
release_gate_state_test.go	TestProducerGateStateSelectionCoversAttemptStreamStats
release_gate_source_capacity_v2_test.go	TestProducerGateStateSelectionCoversCampaignSourceCapacityV2
release_gate_canonical_hex_test.go	TestProducerGateStateSelectionCoversCanonicalHexAdmission
release_gate_state_test.go	TestProducerGateStateSelectionCoversCompactSettlement
release_gate_state_test.go	TestProducerGateStateSelectionCoversDiskLedger
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionCoversEvidenceV2ContractAndInstallerSources
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionCoversEvidenceV2OwnGuardSources
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionCoversEvidenceV2ValidatorSources
release_gate_relay_horizon_test.go	TestProducerGateStateSelectionCoversFundedRelayHorizon
release_gate_head_ema_integration_test.go	TestProducerGateStateSelectionCoversHeadEMAIntegration
release_gate_head_ema_v2_test.go	TestProducerGateStateSelectionCoversHeadEMAStoreV2
release_gate_head_ema_v2_runtime_test.go	TestProducerGateStateSelectionCoversHeadEMAStoreV2Runtime
release_gate_launch_source_test.go	TestProducerGateStateSelectionCoversLaunchServerSourcesInBothGates
release_gate_state_test.go	TestProducerGateStateSelectionCoversLauncherAndItsOwnChecks
release_gate_head_v2_test.go	TestProducerGateStateSelectionCoversLiveHeadV2
release_gate_launch_source_test.go	TestProducerGateStateSelectionCoversNativeSourceCommitmentJob
release_gate_ordinary_v2_test.go	TestProducerGateStateSelectionCoversOrdinaryRuntimeV2
release_gate_state_test.go	TestProducerGateStateSelectionCoversPolicyDepth
release_gate_launch_source_test.go	TestProducerGateStateSelectionCoversRegistrationReadinessInBothGates
release_gate_state_test.go	TestProducerGateStateSelectionCoversReleaseMeasurementV2
release_gate_stats_snapshot_test.go	TestProducerGateStateSelectionCoversStatsSnapshotCustody
release_gate_state_test.go	TestProducerGateStateSelectionCoversStatsWriteOwnership
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2KeepsAdjacentSourceCoverage
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2PreservesEveryOldFamily
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2RejectsDisconnectedPhases
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2RejectsEveryNewFamilyOmission
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2RejectsMissingExecutableModes
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2RejectsSelectorOwnershipDrift
release_gate_evidence_v2_test.go	TestProducerGateStateSelectionEvidenceV2RequiresCompleteSourceCensus
release_gate_launch_source_test.go	TestProducerGateStateSelectionKeepsColdFixturesInSemanticJob
release_gate_terminal_v2_test.go	TestProducerGateStateSelectionPinsCompactSettlementReplayEdges
release_gate_launch_source_test.go	TestProducerGateStateSelectionRejectsLaunchServerCoverageOmissions
release_gate_launch_source_test.go	TestProducerGateStateSelectionRejectsRegistrationReadinessOmissions
release_gate_history_population_test.go	TestProducerGateStateSelectionRequiresIsolatedHistoryPopulations
release_gate_source_census_test.go	TestProducerGateStateSelectionSourceCensusIgnoresFixtureText
release_gate_source_census_test.go	TestProducerGateStateSelectionSourceCensusKeepsRealDeclarations
release_gate_source_census_test.go	TestProducerGateStateSelectionSourceCensusReadsCurrentBuildFiles
release_gate_source_census_test.go	TestProducerGateStateSelectionSourceCensusRejectsDeclarationDrift
release_gate_test.go	TestReleaseGatesPinProviderAndTransportRegressions
release_gate_test.go	TestReleaseProducerSelectionAcceptsIndependentAlternativeOrder
release_gate_test.go	TestReleaseProducerSelectionRejectsRequiredRootOmission
release_gate_test.go	TestReleaseSemanticCensusAcceptsExactSortedSelection
release_gate_test.go	TestReleaseSemanticCensusPinsCompleteRegressionSourceGroups
release_gate_closure_test.go	TestReleaseSemanticCensusPinsSettlementClosureRegressions
release_gate_test.go	TestReleaseSemanticCensusRejectsDeclarationDrift
release_gate_test.go	TestReleaseSemanticCensusRejectsSourceSelectorOmissions
release_gate_test.go	TestReleaseSemanticCensusRejectsZeroSelection
release_gate_closure_test.go	TestReleaseSemanticCensusRequiresCompleteSettlementClosureOwners
